,id,team,position,cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
Ederson Santana de Moraes,307,Man City,GK,55,90,0,0,1,0,0,0,0,0,0,0,0,19,4.0,0.0,0.0,0.4,1,0.00,0.00,0.00,0.17,6,False
Nathan Aké,308,Man City,DEF,50,90,0,0,1,0,0,0,0,1,0,0,1,24,17.2,28.3,2.0,4.8,1,0.00,0.30,0.30,0.17,6,False
Aymeric Laporte,309,Man City,DEF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Zack Steffen,310,Man City,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Bernardo Veiga de Carvalho e Silva,311,Man City,MID,70,78,0,0,1,0,0,0,0,0,0,0,0,8,1.8,15.0,8.0,2.5,1,0.00,0.06,0.06,0.08,3,False
Rúben Gato Alves Dias,312,Man City,DEF,60,90,0,0,1,0,0,0,0,1,0,0,0,22,15.2,3.2,5.0,2.3,1,0.16,0.02,0.18,0.17,5,False
Oleksandr Zinchenko,313,Arsenal,DEF,50,71,0,0,1,0,0,0,0,0,0,0,0,27,7.6,12.2,0.0,2.0,1,0.00,0.01,0.01,0.62,6,False
Phil Foden,314,Man City,MID,80,57,0,0,0,0,0,0,0,0,0,0,0,6,10.6,17.5,15.0,4.3,1,0.16,0.04,0.20,0.08,1,False
Rodrigo Hernandez,315,Man City,MID,60,90,0,0,1,0,0,0,0,0,0,0,0,20,23.4,23.4,30.0,7.7,1,0.20,0.13,0.33,0.17,3,False
Cole Palmer,316,Man City,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
James McAtee,317,Man City,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Erling Haaland,318,Man City,FWD,115,90,1,0,1,0,0,0,0,0,0,0,0,23,25.2,4.8,40.0,7.0,1,1.26,0.00,1.26,0.17,6,False
Julián Álvarez,319,Man City,FWD,65,32,0,0,0,0,0,0,0,0,0,0,0,6,8.2,1.0,11.0,2.0,0,0.28,0.01,0.29,0.09,1,False
Luke Mbete-Tabu,320,Man City,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Roméo Lavia,321,Southampton,MID,45,122,0,0,1,1,0,0,0,0,0,0,0,15,16.0,18.1,3.0,3.7,1,0.05,0.07,0.12,1.40,4,False
Josh Wilson-Esbrand,322,Man City,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Liam Delap,323,Man City,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Stefan Ortega Moreno,324,Man City,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kalvin Phillips,325,Man City,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Cristiano Ronaldo dos Santos Aveiro,326,Man Utd,FWD,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
David De Gea Quintana,327,Man Utd,GK,50,90,0,0,1,0,0,0,0,0,0,4,1,28,31.2,0.0,0.0,3.1,1,0.00,0.00,0.00,1.14,8,False
Phil Jones,328,Man Utd,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Raphaël Varane,329,Man Utd,DEF,50,90,0,0,1,0,0,0,0,0,0,0,0,23,26.6,0.2,33.0,6.0,1,0.25,0.00,0.25,1.14,6,False
Harry Maguire,330,Man Utd,DEF,50,1,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.1,0.0,0.3,0,0.00,0.00,0.00,0.03,1,False
Frederico Rodrigues de Paula Santos,331,Man Utd,MID,55,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.1,0.0,0.2,0,0.00,0.00,0.00,0.03,1,False
Luke Shaw,332,Man Utd,DEF,50,90,0,0,1,0,0,0,0,1,0,0,0,23,27.2,55.5,8.0,9.1,1,0.13,0.13,0.26,1.14,5,False
Bruno Borges Fernandes,333,Man Utd,MID,100,90,0,0,1,0,0,0,0,0,0,0,0,17,17.0,26.9,18.0,6.2,1,0.07,0.12,0.19,1.14,3,False
Alex Telles,334,Man Utd,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Marcus Rashford,335,Man Utd,MID,65,90,0,0,1,0,0,0,0,0,0,0,0,3,17.0,1.7,19.0,3.8,1,0.15,0.02,0.17,1.14,3,False
Donny van de Beek,336,Man Utd,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Victor Lindelöf,337,Man Utd,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Scott McTominay,338,Man Utd,MID,50,46,0,0,0,0,0,0,0,0,0,0,0,9,25.2,11.3,2.0,3.9,0,0.00,0.02,0.02,0.73,1,False
Eric Bailly,339,Man Utd,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jadon Sancho,340,Man Utd,MID,75,72,0,0,1,0,0,0,0,0,0,0,0,15,14.6,6.2,4.0,2.5,1,0.00,0.20,0.20,1.11,3,False
Aaron Wan-Bissaka,341,Man Utd,DEF,45,90,0,0,1,0,0,0,0,0,0,0,0,23,20.2,0.9,6.0,2.7,1,0.03,0.01,0.04,1.14,6,False
Diogo Dalot Teixeira,342,Man Utd,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Brandon Williams,343,Man Utd,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Anthony Elanga,344,Man Utd,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Anthony Martial,345,Man Utd,FWD,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Andreas Hoelgebaum Pereira,346,Fulham,MID,45,75,0,0,0,3,0,0,0,0,0,0,0,6,1.0,27.3,12.0,4.0,1,0.40,0.03,0.43,1.94,2,False
Facundo Pellistri Rebollo,347,Man Utd,MID,45,16,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.5,2.0,0.5,0,0.00,0.01,0.01,0.03,1,False
Tom Heaton,348,Man Utd,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jonjo Shelvey,349,Nott'm Forest,MID,50,90,0,0,0,3,0,0,0,0,0,0,0,11,9.2,16.7,3.0,2.9,1,0.05,0.22,0.27,2.05,2,False
Matt Ritchie,350,Newcastle,DEF,45,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False
Federico Fernández,351,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ciaran Clark,352,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Karl Darlow,353,Newcastle,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Chris Wood,354,Nott'm Forest,FWD,60,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False
Martin Dubravka,355,Newcastle,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Callum Wilson,356,Newcastle,FWD,75,22,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.3,2.0,0.2,0,0.00,0.00,0.00,0.80,1,False
Kieran Trippier,357,Newcastle,DEF,50,90,0,1,0,1,0,0,0,0,0,0,0,16,24.8,24.9,15.0,6.5,1,0.21,0.16,0.37,1.12,5,False
Dan Burn,358,Newcastle,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,14,13.0,21.9,10.0,4.5,1,0.00,0.70,0.70,1.12,2,False
Ryan Fraser,359,Newcastle,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jamaal Lascelles,360,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Dwight Gayle,361,Newcastle,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Paul Dummett,362,Newcastle,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Javier Manquillo Gaitán,363,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Emil Krafth,364,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jacob Murphy,365,Newcastle,MID,45,84,0,0,0,1,0,0,0,0,0,0,0,6,9.2,5.3,22.0,3.7,1,0.11,0.04,0.15,1.12,2,False
Fabian Schär,366,Newcastle,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,15,17.0,0.7,23.0,4.1,1,0.18,0.00,0.18,1.12,2,False
Matt Targett,367,Newcastle,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Allan Saint-Maximin,368,Newcastle,MID,65,67,0,0,1,0,0,0,0,0,0,0,0,13,13.0,53.8,24.0,9.1,1,0.07,0.23,0.30,0.33,3,False
Miguel Almirón Rejala,369,Newcastle,MID,50,22,1,0,0,1,0,0,0,0,0,0,3,27,34.4,11.8,19.0,6.5,0,0.05,0.09,0.14,0.80,9,False
Sean Longstaff,370,Newcastle,MID,45,90,0,0,0,1,0,0,0,0,0,0,0,8,3.0,2.9,0.0,0.6,1,0.02,0.02,0.04,1.12,2,False
Joelinton Cássio Apolinário de Lira,371,Newcastle,MID,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jamal Lewis,372,Newcastle,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joe Willock,373,Newcastle,MID,50,90,0,1,0,1,0,0,0,0,0,0,1,23,40.4,23.1,64.0,12.8,1,0.44,0.07,0.51,1.12,6,False
Bruno Guimarães Rodriguez Moura,374,Newcastle,MID,60,90,0,0,0,1,0,0,0,0,0,0,0,2,8.0,16.6,13.0,3.8,1,0.35,0.02,0.37,1.12,2,False
Jeff Hendrick,375,Newcastle,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nick Pope,376,Newcastle,GK,50,90,0,0,0,1,0,0,0,0,0,3,0,15,16.8,0.0,0.0,1.7,1,0.00,0.00,0.00,1.12,3,False
Sven Botman,377,Newcastle,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,10,9.2,0.8,8.0,1.8,1,0.19,0.01,0.20,1.12,2,False
Harry Arter,378,Nott'm Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Steve Cook,379,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lyle Taylor,380,Nott'm Forest,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jack Colback,381,Nott'm Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Brice Samba,382,Nott'm Forest,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Carlos Ribeiro Dias,383,Nott'm Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Joe Lolley,384,Nott'm Forest,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Scott McKenna,385,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mohamed Dräger,386,Nott'm Forest,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ryan Yates,387,Nott'm Forest,MID,50,23,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.6,0.0,0.0,0,0.00,0.00,0.00,0.34,1,False
Joe Worrall,388,Nott'm Forest,DEF,45,90,1,0,0,3,0,0,0,0,0,0,0,23,51.2,10.5,41.0,10.3,1,0.38,0.00,0.38,2.05,7,False
Jonathan Panzo,389,Nott'm Forest,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Xande Nascimento da Costa Silva,390,Nott'm Forest,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Sam Surridge,391,Nott'm Forest,FWD,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Richie Laryea,392,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Loïc Mbe Soh,393,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Brennan Johnson,394,Nott'm Forest,FWD,60,66,0,0,0,3,0,0,0,0,0,0,0,9,9.2,17.8,27.0,5.4,1,0.05,0.01,0.06,1.71,2,False
Alex Mighten,395,Nott'm Forest,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Braian Ojeda Rodríguez,396,Nott'm Forest,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Taiwo Awoniyi,397,Nott'm Forest,FWD,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Dean Henderson,398,Nott'm Forest,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Giulian Biancone,399,Nott'm Forest,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Theo Walcott,400,Southampton,MID,50,116,0,0,1,1,0,0,0,0,0,0,0,7,13.0,24.0,48.0,8.5,1,0.60,0.06,0.66,1.40,4,False
Alex McCarthy,401,Southampton,GK,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Oriol Romeu Vidal,402,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Nathan Redmond,403,Southampton,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Jack Stephens,404,Bournemouth,DEF,45,90,0,0,1,0,0,0,0,0,0,0,0,19,8.4,0.0,0.0,0.8,1,0.00,0.00,0.00,1.75,6,False
Stuart Armstrong,405,Southampton,MID,50,35,0,0,0,0,0,0,0,0,0,0,0,8,12.6,2.1,17.0,3.2,0,0.11,0.02,0.13,0.23,1,False
Mohamed Elyounoussi,406,Southampton,MID,55,57,0,0,0,1,0,0,0,0,0,0,0,4,2.2,2.5,2.0,0.7,1,0.00,0.01,0.01,1.45,1,False
James Ward-Prowse,407,Southampton,MID,65,180,0,0,1,2,0,0,0,0,0,0,0,32,34.6,59.0,8.0,10.1,2,0.18,0.19,0.37,2.85,5,False
Adam Armstrong,408,Southampton,FWD,55,14,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.2,2.0,0.3,0,0.00,0.00,0.00,0.03,1,False
Kyle Walker-Peters,409,Southampton,DEF,45,148,0,0,1,1,0,0,0,0,0,0,2,33,33.8,22.7,29.0,8.6,2,0.06,0.38,0.44,2.29,9,True
Jan Bednarek,410,Southampton,DEF,45,180,0,0,1,2,0,0,0,1,0,0,0,36,25.8,11.9,8.0,4.6,2,0.02,0.09,0.11,2.85,6,False
Che Adams,411,Southampton,FWD,65,165,0,0,1,2,0,0,0,0,0,0,0,4,7.4,20.1,23.0,5.1,2,0.39,0.02,0.41,2.82,4,False
Nathan Tella,412,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Lyanco Silveira Neves Vojnovic,413,Southampton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Yan Valery,414,Southampton,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Will Smallbone,415,Southampton,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ibrahima Diallo,416,Southampton,MID,45,57,0,0,0,1,0,0,0,0,0,0,0,9,6.4,14.8,0.0,2.1,1,0.00,0.02,0.02,1.45,1,False
Romain Perraud,417,Southampton,DEF,45,180,0,0,1,2,0,0,0,0,0,0,0,36,28.0,26.6,11.0,6.6,2,0.04,0.29,0.33,2.85,7,False
Moussa Djenepo,418,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Tino Livramento,419,Southampton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mohammed Salisu,420,Southampton,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Mateusz Lis,421,Southampton,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Gavin Bazunu,422,Southampton,GK,45,180,0,0,1,2,0,0,0,0,0,6,0,39,49.0,0.0,0.0,4.9,2,0.00,0.00,0.00,2.85,8,False
Armel Bella-Kotchap,423,Southampton,DEF,45,180,0,0,1,2,0,0,0,0,0,0,3,50,48.0,26.6,0.0,7.5,2,0.00,0.22,0.22,2.85,10,True
Willy Caballero,424,Southampton,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Hugo Lloris,425,Spurs,GK,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Fraser Forster,426,Spurs,GK,40,90,0,0,0,1,0,1,0,0,0,4,1,31,55.2,0.0,0.0,5.5,1,0.00,0.00,0.00,1.57,9,False
Harry Kane,427,Spurs,FWD,115,90,2,0,0,1,0,0,0,0,0,0,3,56,71.8,10.9,64.0,14.7,1,1.05,0.13,1.18,1.57,13,True
Son Heung-min,428,Spurs,MID,120,83,1,0,0,1,0,0,0,0,0,0,2,33,49.6,72.3,45.0,16.7,1,0.53,0.43,0.96,0.77,9,False
Matt Doherty,429,Spurs,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Eric Dier,430,Spurs,DEF,50,90,0,0,0,1,0,0,0,1,0,0,0,9,10.2,0.3,0.0,1.1,1,0.00,0.01,0.01,1.57,1,False
Lucas Rodrigues Moura da Silva,431,Spurs,MID,60,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,0,0.00,0.00,0.00,0.80,1,False
Ben Davies,499,Liverpool,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Pierre-Emile Højbjerg,433,Spurs,MID,55,90,0,0,0,1,0,0,0,1,0,0,0,13,21.2,18.1,2.0,4.1,1,0.00,0.16,0.16,1.57,1,False
Harry Winks,434,Spurs,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Davinson Sánchez,435,Spurs,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ryan Sessegnon,436,Spurs,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Steven Bergwijn,437,Spurs,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Sergio Reguilón,438,Spurs,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Japhet Tanganga,439,Spurs,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Rodrigo Bentancur,440,Spurs,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Oliver Skipp,441,Spurs,MID,45,90,0,0,0,1,0,0,0,1,0,0,0,12,10.2,2.8,2.0,1.5,1,0.01,0.02,0.03,1.57,1,False
Joe Rodon,442,Spurs,DEF,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Cristian Romero,443,Spurs,DEF,50,90,0,0,0,1,0,0,0,0,0,0,0,18,34.4,1.8,4.0,4.0,1,0.06,0.02,0.08,1.57,2,False
Yves Bissouma,444,Spurs,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Emerson Leite de Souza Junior,445,Spurs,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Dejan Kulusevski,446,Spurs,MID,80,6,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.6,9.0,0.5,0,0.14,0.00,0.14,0.80,1,False
Dane Scarlett,447,Spurs,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Ivan Perišić,448,Spurs,DEF,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Harvey White,449,Spurs,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Pape Matar Sarr,450,Spurs,MID,45,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,1,False
Brandon Austin,451,Spurs,GK,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Alfie Devine,452,Spurs,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Troy Parrott,453,Spurs,FWD,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Richarlison de Andrade,454,Spurs,FWD,85,83,0,2,0,1,0,0,0,0,0,0,1,31,28.8,29.4,15.0,7.3,1,0.13,0.19,0.32,0.77,9,False
Lukasz Fabianski,455,West Ham,GK,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Angelo Ogbonna,456,West Ham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Aaron Cresswell,457,West Ham,DEF,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Michail Antonio,458,West Ham,FWD,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Craig Dawson,459,Wolves,DEF,50,90,0,0,0,2,0,0,0,0,0,0,0,18,28.6,0.8,0.0,2.9,1,0.00,0.00,0.00,1.98,1,False
Manuel Lanzini,460,West Ham,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Kurt Zouma,461,West Ham,DEF,45,90,0,0,0,1,0,0,0,0,0,0,0,14,20.2,10.4,8.0,3.9,1,0.17,0.01,0.18,1.58,2,False
Arthur Masuaku,462,West Ham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Vladimir Coufal,463,West Ham,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,False
Saïd Benrahma,464,West Ham,MID,60,90,1,0,0,1,0,0,0,0,0,0,1,26,43.6,27.0,78.0,14.9,1,1.20,0.08,1.28,1.58,8,False
